2012 02 01 00 00 1.873 236.357 294.950 39.000 1000.000 300.000 281.060 0.000
2012 02 01 01 00 1.718 218.575 292.050 52.000 1000.000 103.000 281.070 0.000
2012 02 01 02 00 1.365 199.938 289.950 61.000 1000.000   1.000 281.070 0.000
2012 02 01 03 00 0.742 183.762 288.050 67.000 1000.000   0.000 276.170 0.000
2012 02 01 04 00 0.736 192.127 286.150 73.000 1000.000   0.000 276.170 0.000
2012 02 01 05 00 0.632 199.945 285.750 74.000 1000.000   0.000 276.170 0.000
2012 02 01 06 00 0.808 207.263 285.050 77.000 1000.000   0.000 277.210 0.000
2012 02 01 07 00 0.998 209.991 286.050 75.000 1000.000   0.000 277.210 0.000
2012 02 01 08 00 0.685 212.634 284.750 82.000 1000.000   0.000 277.210 0.000
2012 02 01 09 00 0.858 215.245 283.650 87.000 1000.000   0.000 268.540 0.000
2012 02 01 10 00 0.630 227.417 283.150 89.000 1000.000   0.000 268.540 0.000
2012 02 01 11 00 0.793 240.348 282.650 90.000 1000.000   0.000 268.540 0.000
2012 02 01 12 00 0.969 252.844 285.150 88.000 1000.000   0.000 262.210 0.000
2012 02 01 13 00 0.952 254.988 285.350 90.000 1000.000   0.000 262.210 0.000
2012 02 01 14 00 0.462 256.995 284.450 92.000 1000.000   0.000 262.210 0.000
2012 02 01 15 00 0.545 258.815 283.850 93.000 1000.000   3.000 277.210 0.000
2012 02 01 16 00 1.738 274.188 286.350 85.000 1000.000 102.000 277.210 0.000
2012 02 01 17 00 3.198 289.302 289.850 50.000 1000.000 315.000 277.200 0.000
2012 02 01 18 00 3.503 302.160 291.450 35.000 1000.000 487.000 293.020 0.000
2012 02 01 19 00 3.378 307.053 293.050 29.000 1000.000 613.000 293.020 0.000
2012 02 01 20 00 3.243 312.142 294.250 23.000 1000.000 682.000 293.020 0.000
2012 02 01 21 00 2.867 317.206 295.350 19.000 1000.000 686.000 285.690 0.000
2012 02 01 22 00 2.800 320.017 295.850 17.000 1000.000 624.000 285.700 0.000
2012 02 01 23 00 2.623 324.201 295.650 16.000 1000.000 501.000 285.700 0.000
2012 02 02 00 00 1.972 331.209 294.450 16.000 1000.000 328.000 264.300 0.000
2012 02 02 01 00 1.087   1.629 290.950 20.000 1000.000 130.000 264.300 0.000
2012 02 02 02 00 0.413  34.019 286.550 32.000 1000.000   1.000 264.300 0.000
2012 02 02 03 00 0.576  54.154 284.950 45.000 1000.000   0.000 254.990 0.000
2012 02 02 04 00 0.480  57.171 284.350 54.000 1000.000   0.000 254.990 0.000
2012 02 02 05 00 1.022  59.901 281.750 65.000 1000.000   0.000 255.000 0.000
2012 02 02 06 00 1.062  62.485 280.750 70.000 1000.000   0.000 250.120 0.000
2012 02 02 07 00 1.014  70.919 280.150 75.000 1000.000   0.000 250.130 0.000
2012 02 02 08 00 1.231  79.912 279.550 79.000 1000.000   0.000 250.130 0.000
2012 02 02 09 00 1.242  88.796 278.750 83.000 1000.000   0.000 247.440 0.000
2012 02 02 10 00 0.365  90.766 277.850 86.000 1000.000   0.000 247.440 0.000
2012 02 02 11 00 0.506  93.036 276.450 89.000 1000.000   0.000 247.440 0.000
2012 02 02 12 00 0.520  95.957 276.450 88.000 1000.000   0.000 249.970 0.000
2012 02 02 13 00 0.353 110.283 277.350 87.000 1000.000   0.000 249.960 0.000
2012 02 02 14 00 0.532 122.117 277.850 88.000 1000.000   0.000 249.960 0.000
2012 02 02 15 00 0.860 131.464 280.650 83.000 1000.000  14.000 289.630 0.000
2012 02 02 16 00 2.564 135.491 284.150 77.000 1000.000  88.000 289.620 0.000
2012 02 02 17 00 3.936 137.749 285.850 80.000 1000.000 137.000 289.610 0.000
2012 02 02 18 00 3.868 139.248 286.950 83.000 1000.000 168.000 332.480 0.000
2012 02 02 19 00 4.398 135.186 288.750 79.000 1000.000 192.000 332.480 0.000
2012 02 02 20 00 4.888 131.475 290.650 73.000 1000.000 359.000 332.470 0.000
2012 02 02 21 00 5.420 128.193 292.550 65.000 1000.000 236.000 349.110 0.000
2012 02 02 22 00 5.065 128.441 293.550 63.000 1000.000 435.000 349.110 0.000
2012 02 02 23 00 4.848 128.624 293.050 65.000 1000.000 347.000 349.110 0.000
2012 02 03 00 00 4.323 128.862 292.950 65.000 1000.000 142.000 349.740 0.000
